mp_id,full_name,club,mandate_status,district_number,category,count,url
210,Ewa Leniart,PiS,aktywny,23,Pytania w sprawach bieżących:,21,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=210&Typ=PYT&Czyb=T
210,Ewa Leniart,PiS,aktywny,23,Oświadczenia:,28,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=210&view=8
211,Aleksandra Leo,Polska2050-TD,aktywny,2,"Interpelacje, którym nadano bieg:",16,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=211&Typ=INT&Czyb=T
211,Aleksandra Leo,Polska2050-TD,aktywny,2,Pytania w sprawach bieżących:,37,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=211&Typ=PYT&Czyb=T
213,Joanna Lichocka,PiS,aktywny,11,Pytania w sprawach bieżących:,1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=213&Typ=PYT&Czyb=T
214,Krzysztof Lipiec,PiS,aktywny,33,"Interpelacje, którym nadano bieg:",6,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=214&Typ=INT&Czyb=T
214,Krzysztof Lipiec,PiS,aktywny,33,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=214&Typ=INT&Czyb=N
214,Krzysztof Lipiec,PiS,aktywny,33,"Zapytania, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=214&Typ=ZAP&Czyb=T
214,Krzysztof Lipiec,PiS,aktywny,33,Pytania w sprawach bieżących:,2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=214&Typ=PYT&Czyb=T
214,Krzysztof Lipiec,PiS,aktywny,33,Oświadczenia:,2,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=214&view=8
215,Łukasz Litewka,Lewica,aktywny,32,"Interpelacje, którym nadano bieg:",15,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=215&Typ=INT&Czyb=T
215,Łukasz Litewka,Lewica,aktywny,32,"Zapytania, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=215&Typ=ZAP&Czyb=T
215,Łukasz Litewka,Lewica,aktywny,32,Pytania w sprawach bieżących:,23,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=215&Typ=PYT&Czyb=T
215,Łukasz Litewka,Lewica,aktywny,32,Oświadczenia:,2,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=215&view=8
216,Grzegorz Lorek,PiS,aktywny,10,"Interpelacje, którym nadano bieg:",32,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=216&Typ=INT&Czyb=T
216,Grzegorz Lorek,PiS,aktywny,10,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=216&Typ=INT&Czyb=N
216,Grzegorz Lorek,PiS,aktywny,10,Pytania w sprawach bieżących:,20,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=216&Typ=PYT&Czyb=T
216,Grzegorz Lorek,PiS,aktywny,10,Oświadczenia:,126,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=216&view=8
217,Radosław Lubczyk,PSL-TD,aktywny,40,"Interpelacje, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=217&Typ=INT&Czyb=T
217,Radosław Lubczyk,PSL-TD,aktywny,40,Pytania w sprawach bieżących:,36,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=217&Typ=PYT&Czyb=T
217,Radosław Lubczyk,PSL-TD,aktywny,40,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=217&view=8
218,Katarzyna Anna Lubnauer,KO,aktywny,19,"Interpelacje, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=218&Typ=INT&Czyb=T
219,Adam Luboński,Polska2050-TD,aktywny,38,"Interpelacje, którym nadano bieg:",40,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=219&Typ=INT&Czyb=T
219,Adam Luboński,Polska2050-TD,aktywny,38,"Zapytania, którym nadano bieg:",4,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=219&Typ=ZAP&Czyb=T
219,Adam Luboński,Polska2050-TD,aktywny,38,Pytania w sprawach bieżących:,37,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=219&Typ=PYT&Czyb=T
219,Adam Luboński,Polska2050-TD,aktywny,38,Oświadczenia:,4,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=219&view=8
220,Artur Jarosław Łącki,KO,aktywny,41,"Interpelacje, którym nadano bieg:",73,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=220&Typ=INT&Czyb=T
220,Artur Jarosław Łącki,KO,aktywny,41,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=220&Typ=INT&Czyb=N
220,Artur Jarosław Łącki,KO,aktywny,41,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=220&Typ=ZAP&Czyb=T
220,Artur Jarosław Łącki,KO,aktywny,41,Pytania w sprawach bieżących:,13,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=220&Typ=PYT&Czyb=T
220,Artur Jarosław Łącki,KO,aktywny,41,Oświadczenia:,31,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=220&view=8
221,Alicja Łepkowska-Gołaś,KO,aktywny,24,"Interpelacje, którym nadano bieg:",53,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=221&Typ=INT&Czyb=T
221,Alicja Łepkowska-Gołaś,KO,aktywny,24,"Zapytania, którym nadano bieg:",3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=221&Typ=ZAP&Czyb=T
221,Alicja Łepkowska-Gołaś,KO,aktywny,24,Pytania w sprawach bieżących:,9,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=221&Typ=PYT&Czyb=T
221,Alicja Łepkowska-Gołaś,KO,aktywny,24,Oświadczenia:,5,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=221&view=8
222,Dorota Łoboda,KO,aktywny,19,"Interpelacje, którym nadano bieg:",12,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=222&Typ=INT&Czyb=T
222,Dorota Łoboda,KO,aktywny,19,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=222&Typ=ZAP&Czyb=T
222,Dorota Łoboda,KO,aktywny,19,Pytania w sprawach bieżących:,10,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=222&Typ=PYT&Czyb=T
223,Krystian Łuczak,KO,aktywny,5,"Interpelacje, którym nadano bieg:",24,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=223&Typ=INT&Czyb=T
223,Krystian Łuczak,KO,aktywny,5,"Zapytania, którym nadano bieg:",7,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=223&Typ=ZAP&Czyb=T
223,Krystian Łuczak,KO,aktywny,5,Pytania w sprawach bieżących:,21,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=223&Typ=PYT&Czyb=T
